hashtag_H	 cluster_C_leader_user_id	 relative_frequency_H_C	 frequency_H_in_C	 frequency_H_overall	 count_H_in_C	 count_tweets_in_C	 count_H_entire_dataset	 count_tweets_entire_dataset
goptraitorstodemocracy	 1496552387946942467	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
goptreason	 1509683972590112789	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
gottaloveher	 1489615948592164869	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
gqp	 1498867998286921743	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
grammmmmmude	 1512954486645530625	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
gregpearson	 1514894730408169474	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
grifter	 1510634257219162120	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
gutlessscomo	 1513842303718551552	 .48208149239077074172	 .00147275405007363770	 .00305498981670061099	 1	 679	 12	 3928
hailtothechief	 1513617882122719232	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
hamas	 1504928141692788737	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
happynewyear	 1477266328784416771	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
happynewyear2022	 1477266328784416771	 1.92832596956308298582	 .00147275405007363770	 .00076374745417515274	 1	 679	 3	 3928
hauntedhouse	 1504885460585304072	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
hd108	 1501188261347221512	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
healthcare	 1501247486987579395	 2.89248895434462445980	 .00294550810014727540	 .00101832993890020366	 2	 679	 4	 3928
hepammmmmmis	 1518952313423073285	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
hitler	 1504509648405213184	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
honorourrealheroes	 1479266193097707521	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
horriblehorribleperson	 1492343732087115777	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
horrorcommunity	 1504885460585304072	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
humanshields	 1504928141692788737	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
ialegislature	 1489300528937025537	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
idahogop	 1520174857434107905	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
idontthinkiknow	 1518398976722354176	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
idsillegal	 1495800014576451586	 .52590708260811353532	 .00147275405007363770	 .00280040733197556008	 1	 679	 11	 3928
ihaveapreexistingcondition	 1485728432390500353	 5.78497790868924895748	 .00441826215022091310	 .00076374745417515274	 3	 679	 3	 3928
immunosuppressed	 1485709299166826496	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
impeachmentone	 1500264603762233350	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
indue	 1516358755377565698	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
influenza	 1487486891997941760	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
insiders	 1515090402881449984	 1.23963812329055333296	 .00441826215022091310	 .00356415478615071283	 3	 679	 14	 3928
insurrectionhasconsequences	 1493775729393209345	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
insurrectionist	 1493775729393209345	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
intlcrimcourt	 1515732394996903939	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
introductionloveat9	 1485261669987201028	 5.78497790868924891961	 .00294550810014727540	 .00050916496945010183	 2	 679	 2	 3928
iowa	 1489300528937025537	 1.92832596956308298582	 .00147275405007363770	 .00076374745417515274	 1	 679	 3	 3928
istandwithgrace	 1487615085241458690	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
istandwithukraine	 1508957618492125188	 1.15699558173784977937	 .00441826215022091310	 .00381873727087576374	 3	 679	 15	 3928
istandwithukriane	 1498335141676130308	 3.85665193912616597165	 .00294550810014727540	 .00076374745417515274	 2	 679	 3	 3928
jamorant	 1479181338842390536	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
january6thinsurrection	 1478694341736648710	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
jennyfromqanon	 1492993804261269506	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
jimclark	 1511954630330171398	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
jobseeker	 1488353431823605760	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
johnsonout	 1486051857290207236	 .19948199685135341007	 .00147275405007363770	 .00738289205702647657	 1	 679	 29	 3928
johnsonout11	 1489655452719845383	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
johnsonout14	 1490519463036428293	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
johnsonout19	 1492292346817527808	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
johnsonout20	 1492650114917228546	 1.44624447717231222990	 .00147275405007363770	 .00101832993890020366	 1	 679	 4	 3928
johnsonout22	 1493671732527390722	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
johnsonout_23	 1494023007173550080	 2.89248895434462445980	 .00294550810014727540	 .00101832993890020366	 2	 679	 4	 3928
johnsonout25	 1494786071858667524	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
johnsonout26	 1495007043714961413	 5.78497790868924891961	 .00294550810014727540	 .00050916496945010183	 2	 679	 2	 3928
johnsonout27	 1495367463910973449	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
johnsonout30	 1496463701146312704	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
johnsonout42	 1500835904579067904	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
johnsonout43	 1501188534274863104	 .96416298478154148660	 .00147275405007363770	 .00152749490835030549	 1	 679	 6	 3928
johnsonout52	 1504254581932449792	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
johnsonout7	 1488141985953288196	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
johnsonout9	 1488937185361514504	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
johnsonoutday_25	 1494786071858667524	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
johnsonoutday25	 1494786071858667524	 1.44624447717231222280	 .00294550810014727540	 .00203665987780040733	 2	 679	 8	 3928
johnsonouttoday	 1481342217084153857	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
johnsonthecorruptpm	 1513110301201379336	 1.92832596956308298582	 .00147275405007363770	 .00076374745417515274	 1	 679	 3	 3928
johnsontheliar	 1513110301201379336	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
joshiefromaccounts	 1505642550337552384	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
joyce	 1477558506051960839	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
justtransition	 1514524942087380994	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
katanjibrownjackson	 1506665194818203649	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
kdp	 1504885460585304072	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
keepmasks	 1491750180986753024	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
kevinmccarthyisathreattoamericandemocracy	 1484535615572033537	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
kevinmccarthylowlif	 1489336565264523264	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
kevinmccarthyresign	 1488553243793838084	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
kiev	 1497735774632038406	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
kiew	 1497556011225432066	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
killthebill	 1490870732271669249	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
kindle	 1504885460585304072	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
kindleunlimited	 1504895933774979079	 5.78497790868924891961	 .00294550810014727540	 .00050916496945010183	 2	 679	 2	 3928
kjv	 1495800014576451586	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
kochnetwork	 1488722481066102784	 1.15699558173784977937	 .00147275405007363770	 .00127291242362525458	 1	 679	 5	 3928
kooyong	 1516425069790375948	 5.78497790868924891961	 .00294550810014727540	 .00050916496945010183	 2	 679	 2	 3928
kooyongcrook	 1516425069790375948	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
kooyongvotes	 1499291545866219520	 2.89248895434462445980	 .00294550810014727540	 .00101832993890020366	 2	 679	 4	 3928
lauterbachbleibt	 1516474706949554184	 3.61561119293078056191	 .00736377025036818851	 .00203665987780040733	 5	 679	 8	 3928
lawoftheland	 1513578377235644416	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
lbc	 1514531201683443717	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
leadersdebate	 1516913027861585920	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
legal	 1509147342632632321	 2.89248895434462445980	 .00294550810014727540	 .00101832993890020366	 2	 679	 4	 3928
legaldeathcult	 1495800014576451586	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
legalisillegal	 1513578377235644416	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
legalisnotlaw	 1513578377235644416	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
legalnamefraud	 1495800014576451586	 .57849779086892488968	 .00147275405007363770	 .00254582484725050916	 1	 679	 10	 3928
legends	 1493038501767442432	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
lemmmmmmrip	 1520180788171767810	 2.31399116347569956268	 .00589101620029455081	 .00254582484725050916	 4	 679	 10	 3928
lemmmmmmripdom	 1487903366051086338	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
liberalcorruptionparty	 1490869382452740097	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
libertarian	 1492386008523886595	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
libspill	 1508784228774801408	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
ligadeguerreros	 1502692628294508553	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
lindseygraham	 1506665194818203649	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
living	 1484646963320868864	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
livingwithcovid	 1484676465098895361	 3.85665193912616597165	 .00294550810014727540	 .00076374745417515274	 2	 679	 3	 3928
lnp	 1519271028706648064	 2.57110129275077729636	 .00589101620029455081	 .00229124236252545824	 4	 679	 9	 3928
lnpbingochart	 1501061983273054208	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
lnpbunglers	 1477908877404295169	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
lnpcabinet	 1501061983273054208	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
lnpcorruption	 1518576153832804352	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
lnpcorruptionparty	 1518877185968250881	 2.57110129275077729074	 .01178203240058910162	 .00458248472505091649	 8	 679	 18	 3928
lnpcrimefamily	 1512638255165935617	 1.65285083105407111525	 .00294550810014727540	 .00178207739307535641	 2	 679	 7	 3928
lnpdeathcult	 1487905061145817088	 2.89248895434462445980	 .00441826215022091310	 .00152749490835030549	 3	 679	 6	 3928
lnpdisasters	 1477908877404295169	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
lnpdisgrace	 1518017146529652737	 4.04948453608247423175	 .01030927835051546391	 .00254582484725050916	 7	 679	 10	 3928
lnpdystopianhellscape	 1501043126265589765	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
lnpfail	 1501058325387313152	 2.47927624658110667287	 .00441826215022091310	 .00178207739307535641	 3	 679	 7	 3928
lnpliars	 1478301414916911107	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
lnpmaladministration	 1503940820642148356	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
lnpscarecampaign	 1492727495921381387	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
lockdown	 1509879199506608128	 3.85665193912616597165	 .00294550810014727540	 .00076374745417515274	 2	 679	 3	 3928
lockdowns	 1479319235746664449	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
lockherup	 1519507151357624321	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
lockhimup	 1488553243793838084	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
london	 1504564452536037376	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
longcovid	 1520160367489724416	 1.12694374844595757666	 .02209131075110456553	 .01960285132382892057	 15	 679	 77	 3928
longliveukraine	 1508775163051098119	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
loveat9q18	 1480201147067424770	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
loveat9q22	 1501389049382125569	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
ltc	 1494531588843003920	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
maliciousdisinformationcampaigns	 1509277992584982538	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
mariupol	 1505805285901971456	 1.92832596956308298582	 .00147275405007363770	 .00076374745417515274	 1	 679	 3	 3928
maryjblige	 1493035319008006151	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
maskup	 1519101478891364357	 2.47927624658110667287	 .00441826215022091310	 .00178207739307535641	 3	 679	 7	 3928
maximoflaw	 1509147342632632321	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
mccarthyisaweakman	 1489606853533261834	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
mcqueenmonday	 1485570158206898179	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
mdc	 1509277992584982538	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
me	 1484338519002648576	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
mecfs	 1494021755836395520	 1.92832596956308297320	 .00294550810014727540	 .00152749490835030549	 2	 679	 6	 3928
mediaamnesia	 1518877185968250881	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
mediabias	 1518877185968250881	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
mediaoligarchsout	 1518877185968250881	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
mediapropaganda	 1513530921475272707	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
mediareforms	 1513530921475272707	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
mentalhealth	 1504905411207450624	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
merrickgarland	 1481785928561659905	 4.33873343151693668971	 .00441826215022091310	 .00101832993890020366	 3	 679	 4	 3928
metoo	 1497192182054211589	 1.44624447717231222990	 .00147275405007363770	 .00101832993890020366	 1	 679	 4	 3928
minimumwage	 1490349598837202945	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
mitchmcconnell	 1481024059685154819	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
momlife	 1504905411207450624	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
mon4kooyong	 1499398657405112322	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
mongol	 1495315347078930436	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
morrison	 1509016490896683008	 2.10362833043245414489	 .00589101620029455081	 .00280040733197556008	 4	 679	 11	 3928
morrisonfail	 1497776151615664136	 1.92832596956308298582	 .00147275405007363770	 .00076374745417515274	 1	 679	 3	 3928
morrisonfailure	 1497776151615664136	 1.44624447717231222990	 .00147275405007363770	 .00101832993890020366	 1	 679	 4	 3928
moscow	 1496905206226894856	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
mrspeakermrspeakermrspeakermrspeaker	 1509016490896683008	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
msm	 1481481412071292928	 .82642541552703555762	 .00147275405007363770	 .00178207739307535641	 1	 679	 7	 3928
mtg	 1514612424850116617	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
multiplesclerosis	 1485709299166826496	 5.78497790868924891961	 .00294550810014727540	 .00050916496945010183	 2	 679	 2	 3928
murdoch	 1516425069790375948	 4.33873343151693668971	 .00441826215022091310	 .00101832993890020366	 3	 679	 4	 3928
murdochguttermedia	 1.5147e+18	 3.47098674521354933813	 .00441826215022091310	 .00127291242362525458	 3	 679	 5	 3928
n95sforall	 1506442743047933955	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
nationals	 1490869382452740097	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
nato	 1515732394996903939	 1.92832596956308298582	 .00147275405007363770	 .00076374745417515274	 1	 679	 3	 3928
nbaaiistar	 1479153908006195201	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
nbaallstar	 1479181338842390536	 5.78497790868924895748	 .00441826215022091310	 .00076374745417515274	 3	 679	 3	 3928
ndis	 1492728629624651777	 1.92832596956308298582	 .00147275405007363770	 .00076374745417515274	 1	 679	 3	 3928
neocon	 1503936129539604481	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
neonazi	 1500859020474732551	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
netanyahu	 1504928141692788737	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
neverforgemmmmmm	 1484414446042812416	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
nevervoteconservative	 1479877083035754497	 .48208149239077074172	 .00147275405007363770	 .00305498981670061099	 1	 679	 12	 3928
newhusband	 1512860014666526723	 5.78497790868924891961	 .00294550810014727540	 .00050916496945010183	 2	 679	 2	 3928
newscorpse	 1504718539294650373	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
nhs	 1135151217439596544	 .72312223858615611140	 .00147275405007363770	 .00203665987780040733	 1	 679	 8	 3928
nhsheroes	 1486828184897265666	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
nicolasturgeon	 1514907869522530305	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
nocovid	 1486334281416908804	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
noflyzoneoverukraine	 1499667921664045058	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
noleana	 1512835491611164674	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
nomoresin	 1486033923859791883	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
notjournalism	 1504718539294650373	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
nowar	 1492242204492021761	 2.31399116347569955875	 .00294550810014727540	 .00127291242362525458	 2	 679	 5	 3928
nowarwithrussia	 1492242204492021761	 2.89248895434462445980	 .00294550810014727540	 .00101832993890020366	 2	 679	 4	 3928
npc	 1488353431823605760	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
nswcovid	 1487222400123273220	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
nswinc	 1478301414916911107	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
nursing	 1501247486987579395	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
nyc	 1497461625653190660	 1.92832596956308298582	 .00147275405007363770	 .00076374745417515274	 1	 679	 3	 3928
ohmfluke3rdfallingforyou	 1511569147477762054	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
oligarchs	 1504254581932449792	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
omicron	 1486334281416908804	 .88999660133680752206	 .00294550810014727540	 .00330957230142566191	 2	 679	 13	 3928
omikron	 1486334281416908804	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
onev1	 1482391203270344707	 1.44624447717231222990	 .00147275405007363770	 .00101832993890020366	 1	 679	 4	 3928
onpoli	 1501247486987579395	 1.65285083105407111525	 .00294550810014727540	 .00178207739307535641	 2	 679	 7	 3928
onthisday	 1488260346611523584	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
organic	 1510562148002451458	 5.78497790868924891961	 .00294550810014727540	 .00050916496945010183	 2	 679	 2	 3928
oz	 1513144652689551373	 5.78497790868924891961	 .00294550810014727540	 .00050916496945010183	 2	 679	 2	 3928
pa	 1513144652689551373	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
pandemic	 1479319235746664449	 1.92832596956308298582	 .00147275405007363770	 .00076374745417515274	 1	 679	 3	 3928
paranormal	 1504885460585304072	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
parkhotelrefugees	 1512390843566792710	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
partygate	 1513892339672047617	 .72312223858615611140	 .00294550810014727540	 .00407331975560081466	 2	 679	 16	 3928
partygatefines	 1514531201683443717	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
partyofputin	 1517151054550290440	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
paulkeating	 1485818425326800897	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
perjurytaylorgreene	 1517673797108838400	 5.78497790868924891961	 .00294550810014727540	 .00050916496945010183	 2	 679	 2	 3928
petrolheads	 1481913762131103744	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
pfizer	 1492639878202499082	 3.85665193912616597165	 .00294550810014727540	 .00076374745417515274	 2	 679	 3	 3928
pm	 1478311130321723393	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
pmqs	 1513892339672047617	 2.89248895434462445980	 .00294550810014727540	 .00101832993890020366	 2	 679	 4	 3928
poems	 1504895933774979079	 5.78497790868924891961	 .00294550810014727540	 .00050916496945010183	 2	 679	 2	 3928
poetry	 1504895933774979079	 3.85665193912616597165	 .00294550810014727540	 .00076374745417515274	 2	 679	 3	 3928
poland	 1494427980415782917	 1.44624447717231222990	 .00147275405007363770	 .00101832993890020366	 1	 679	 4	 3928
politicaldonations	 1478301414916911107	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
polizeigewalt	 1485344722189262851	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
prayerroom	 1519444479861981185	 1.92832596956308297320	 .00294550810014727540	 .00152749490835030549	 2	 679	 6	 3928
prayforukraine	 1510991435704717319	 1.92832596956308298582	 .00147275405007363770	 .00076374745417515274	 1	 679	 3	 3928
private	 1499669182773968904	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
proportionalrepresentation	 1514718608387104770	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
protectnhs	 1493671732527390722	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
protectthechildren	 1509148946140209154	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
putin	 1497817945258475522	 .64277532318769432299	 .00147275405007363770	 .00229124236252545824	 1	 679	 9	 3928
putinspuppet	 1482588355997044736	 2.89248895434462445980	 .00147275405007363770	 .00050916496945010183	 1	 679	 2	 3928
putinswar	 1499022549925171204	 1.92832596956308298582	 .00147275405007363770	 .00076374745417515274	 1	 679	 3	 3928
putlnplast	 1.5147e+18	 2.31399116347569955875	 .00294550810014727540	 .00127291242362525458	 2	 679	 5	 3928
qanda	 1511300394697502724	 1.65285083105407111525	 .00294550810014727540	 .00178207739307535641	 2	 679	 7	 3928
qt	 1519643960213655552	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
r5	 1484303287264628737	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
rare	 1486810926200279040	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
rats	 1478311130321723393	 1.92832596956308298582	 .00147275405007363770	 .00076374745417515274	 1	 679	 3	 3928
rave	 1484303287264628737	 5.78497790868924903323	 .00147275405007363770	 .00025458248472505091	 1	 679	 1	 3928
realitywinner	 1492490048264151044	 2.31399116347569955875	 .00294550810014727540	 .00127291242362525458	 2	 679	 5	 3928
