hashtag_H, cluster_C_leader_user_id, relative_frequency_H_C, frequency_H_in_C, frequency_H_overall, count_H_in_C, count_tweets_in_C, count_H_entire_dataset, count_tweets_entire_dataset
eastenders, 29447428, .49760924111158442311, .00002367088008332149, .00004756921320521358, 1, 42246, 3, 63066
easter, 29447428, 1.49282772333475361664, .00023670880083321497, .00015856404401737861, 10, 42246, 10, 63066
easter2022, 41186732, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
easteregg, 29447428, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
eastersunday, 77726331, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
eatshitlyle, 3453306553, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
eaza, 2530758806, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
ebola, 100256670, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
ecb, 3231054096, 1.32695797629755878908, .00018936704066657198, .00014270763961564075, 8, 42246, 9, 63066
economic, 1687521895, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
economiccrimebill, 711608180535640064, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
economy, 1387010761994682371, .85304441333414491876, .00009468352033328599, .00011099483081216503, 4, 42246, 7, 63066
econtwitter, 3231054096, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
ecosystems, 2530758806, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
ecuador, 2530758806, .37320693083368831733, .00002367088008332149, .00006342561760695144, 1, 42246, 4, 63066
ecw, 1687521895, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
eddieredmayne, 1471037967926018051, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
edinbergtx, 1060440219097423872, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
edinburgh, 4757894056, 1.24402310277896129490, .00023670880083321497, .00019027685282085434, 10, 42246, 12, 63066
edinburgtx, 1060440219097423872, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
edm829, 4757894056, 1.49282772333475368977, .00007101264024996449, .00004756921320521358, 3, 42246, 3, 63066
eds, 139109800, .89569663400085221386, .00007101264024996449, .00007928202200868930, 3, 42246, 5, 63066
education, 45379403, 1.49282772333475368977, .00007101264024996449, .00004756921320521358, 3, 42246, 3, 63066
edutwitter, 1475643712596168706, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
edwardcolston, 828578052942741505, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
eebaftas, 29447428, 1.49282772333475368977, .00007101264024996449, .00004756921320521358, 3, 42246, 3, 63066
eebbaftas, 614600545, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
eeeeeeservatives, 631283641, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
eeeeeewaffle, 1387010761994682371, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
ego, 1387010761994682371, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
egypt, 3231054096, 1.19426217866780299386, .00009468352033328599, .00007928202200868930, 4, 42246, 5, 63066
eiger, 29447428, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
elastomericrespirators, 1475643712596168706, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
elbit, 1387010761994682371, 1.49282772333475368977, .00007101264024996449, .00004756921320521358, 3, 42246, 3, 63066
elbitoutofoldham, 1387010761994682371, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
elclásico, 195578878, 1.49282772333475353285, .00014202528049992898, .00009513842641042717, 6, 42246, 6, 63066
eldenring, 870970040878862337, .45933160717992418384, .00009468352033328599, .00020613325722259220, 4, 42246, 13, 63066
elderly, 1387010761994682371, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
election, 77726331, .59713108933390143386, .00004734176016664299, .00007928202200868930, 2, 42246, 5, 63066
election2022, 3453306553, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
election22, 3453306553, 1.49282772333475368977, .00007101264024996449, .00004756921320521358, 3, 42246, 3, 63066
electionbill, 711608180535640064, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
electionfraud, 1155192156, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
elections2022, 3453306553, .49760924111158442311, .00002367088008332149, .00004756921320521358, 1, 42246, 3, 63066
electionsbill, 711608180535640064, .85304441333414491876, .00009468352033328599, .00011099483081216503, 4, 42246, 7, 63066
electricavenue, 1387010761994682371, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
elephants, 2530758806, 1.49282772333475353285, .00014202528049992898, .00009513842641042717, 6, 42246, 6, 63066
elizabethvargas, 1028022611324747776, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
elizebethsmithfriedman, 1060440219097423872, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
elliston, 631283641, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
elon, 1387010761994682371, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
elonmusk, 936620120255934466, .68899741076988625150, .00014202528049992898, .00020613325722259220, 6, 42246, 13, 63066
elxn22, 302984766, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
embargo, 192374137, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
embarrasing, 527445533, 1.49282772333475368977, .00007101264024996449, .00004756921320521358, 3, 42246, 3, 63066
embarrrrrrrring, 631283641, .74641386166737679233, .00004734176016664299, .00006342561760695144, 2, 42246, 4, 63066
embracemlk, 1308267623327518725, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
emeraldfire, 2530758806, 1.49282772333475374232, .00009468352033328599, .00006342561760695144, 4, 42246, 4, 63066
emergemen, 935349971129311233, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
emergenciesact, 86010091, 1.11962079250106517906, .00014202528049992898, .00012685123521390289, 6, 42246, 8, 63066
emigrants, 302984766, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
emilyblunt, 29447428, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
eminem, 18218403, .49760924111158442311, .00002367088008332149, .00004756921320521358, 1, 42246, 3, 63066
emirati, 45379403, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
emmetttillantilynchingact, 826615125297680384, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
empathy, 631283641, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
empire, 2332033299, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
empireoflies, 77726331, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
empty, 45379403, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
endangeredspecies, 2530758806, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
endanimaltesting, 1060440219097423872, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
endcitizensunited, 4213849704, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
endcovid, 3040987923, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
enddaylightsavingtime, 1028022611324747776, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
endemic, 45379403, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
endemicity, 2676799425, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
endgunviolence, 1417952253449842692, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
endisraeliapartheid, 578601744, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
endmalaria, 3040987923, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
endmmmmmmle42, 2530758806, 1.11962079250106526732, .00007101264024996449, .00006342561760695144, 3, 42246, 4, 63066
endometriosis, 2574271742, .99521848222316905644, .00004734176016664299, .00004756921320521358, 2, 42246, 3, 63066
endothelialdysfunction, 967871677399994368, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
endracism, 826615125297680384, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
endspeciesism, 17531651, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
endthefilibuster, 1155192156, .99521848222316905644, .00004734176016664299, .00004756921320521358, 2, 42246, 3, 63066
endthemandates, 86010091, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
endthepandemic, 45379403, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
endurance, 2332033299, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
endurance22, 2332033299, .49760924111158442311, .00002367088008332149, .00004756921320521358, 1, 42246, 3, 63066
endviolence, 1687521895, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
energy, 4757894056, .95967496500091304486, .00021303792074989348, .00022198966162433006, 9, 42246, 14, 63066
energycrisis, 631283641, .99521848222316905644, .00004734176016664299, .00004756921320521358, 2, 42246, 3, 63066
energyprices, 29447428, .49760924111158442311, .00002367088008332149, .00004756921320521358, 1, 42246, 3, 63066
enerhodar, 578601744, 1.49282772333475358530, .00016569616058325048, .00011099483081216503, 7, 42246, 7, 63066
engineering, 118166719, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
england, 4757894056, 1.45671092357665471267, .00286417649008190124, .00196619414581549487, 121, 42246, 124, 63066
englishbay, 18218403, 1.49282772333475374232, .00009468352033328599, .00006342561760695144, 4, 42246, 4, 63066
englishriviera, 29447428, .99521848222316905694, .00009468352033328599, .00009513842641042717, 4, 42246, 6, 63066
enjoylyrics, 1471037967926018051, 1.49282772333475355681, .00026037968091653647, .00017442044841911648, 11, 42246, 11, 63066
enslavement, 1387010761994682371, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
environment, 348764745, 1.49282772333475368977, .00007101264024996449, .00004756921320521358, 3, 42246, 3, 63066
environmental, 2530758806, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
epidemiologist, 527445533, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
epidemiology, 1475643712596168706, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
epitwitter, 118166719, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
epluribusone, 59028892, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
epsb, 118166719, 1.19426217866780299386, .00009468352033328599, .00007928202200868930, 4, 42246, 5, 63066
epstein, 853523328, 1.11962079250106526732, .00007101264024996449, .00006342561760695144, 3, 42246, 4, 63066
equality, 45379403, 1.11962079250106526732, .00007101264024996449, .00006342561760695144, 3, 42246, 4, 63066
equalityact, 1353306974939738113, 1.49282772333475374232, .00009468352033328599, .00006342561760695144, 4, 42246, 4, 63066
equalityactnow, 1353306974939738113, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
equalpay, 1308267623327518725, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
equalpayday, 838381908656603144, .49760924111158442311, .00002367088008332149, .00004756921320521358, 1, 42246, 3, 63066
erbil, 192374137, 1.16108822926036392292, .00016569616058325048, .00014270763961564075, 7, 42246, 9, 63066
ercot, 1155192156, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
erg, 527445533, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
ericfromm, 1373739644, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
ericgreitens, 4213849704, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
ericsson, 3231054096, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
erinotoole, 832019161454817280, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
eritrea, 3231054096, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
erlangen, 139109800, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
esa, 42091962, 1.49282772333475374232, .00009468352033328599, .00006342561760695144, 4, 42246, 4, 63066
esgdivestrussia, 578601744, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
esprior, 2332033299, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
essencefest, 1471037967926018051, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
estelleharris, 853523328, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
estimates, 2574271742, 1.49282772333475374232, .00009468352033328599, .00006342561760695144, 4, 42246, 4, 63066
estonia, 936620120255934466, .80383031256486730959, .00016569616058325048, .00020613325722259220, 7, 42246, 13, 63066
esuuuuuu, 4757894056, 1.06630551666768108087, .00011835440041660748, .00011099483081216503, 5, 42246, 7, 63066
eth, 1387010761994682371, 1.26316191974479149343, .00026037968091653647, .00020613325722259220, 11, 42246, 13, 63066
ethiopia, 885212127866257410, .99521848222316905694, .00009468352033328599, .00009513842641042717, 4, 42246, 6, 63066
ettd, 1155192156, 1.49282772333475374232, .00009468352033328599, .00006342561760695144, 4, 42246, 4, 63066
ettdt, 950215424981028864, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
eu, 870244616003403781, 1.00232718566762026821, .00111253136391611040, .00110994830812165033, 47, 42246, 70, 63066
eua, 1501582959991734279, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
euchipsact, 3231054096, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
euco, 3040987923, 1.11962079250106526732, .00007101264024996449, .00006342561760695144, 3, 42246, 4, 63066
eudigitalcovidcertificate, 950215424981028864, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
eufarm2fork, 832019161454817280, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
eugenics, 45379403, 1.49282772333475374232, .00009468352033328599, .00006342561760695144, 4, 42246, 4, 63066
eunice, 1229752606714728454, .24880462055579218540, .00002367088008332149, .00009513842641042717, 1, 42246, 6, 63066
euro, 3231054096, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
euromaidan, 829874722510880768, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
europe, 870244616003403781, 1.14157414137363509694, .00030772144108317947, .00026955887482954365, 13, 42246, 17, 63066
european, 870244616003403781, 1.49282772333475374232, .00009468352033328599, .00006342561760695144, 4, 42246, 4, 63066
europeanparliament, 870244616003403781, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
europeanunion, 1308267623327518725, 1.49282772333475374232, .00009468352033328599, .00006342561760695144, 4, 42246, 4, 63066
eurovision, 29447428, .99521848222316905644, .00004734176016664299, .00004756921320521358, 2, 42246, 3, 63066
eurozone, 3231054096, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
eusanctions, 1028022611324747776, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
euthanasia, 17531651, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
evangelicalchristiancult, 1353306974939738113, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
event, 39508140, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
everforward, 39508140, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
evergiven, 39508140, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
evergrande, 3231054096, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
evergreenco, 1060440219097423872, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
everynowandtheni, 59028892, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
everything, 29447428, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
evusheld, 139109800, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
excessdeaths, 1028022611324747776, 1.49282772333475374232, .00009468352033328599, .00006342561760695144, 4, 42246, 4, 63066
excessmortality, 1028022611324747776, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
exclusive, 86010091, 1.49282772333475364772, .00011835440041660748, .00007928202200868930, 5, 42246, 5, 63066
exercise, 302984766, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
exeter, 631283641, .74641386166737679233, .00004734176016664299, .00006342561760695144, 2, 42246, 4, 63066
exmouth, 2332033299, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
expandthemajority, 17531651, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
explorenl, 631283641, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
expropriated, 45379403, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
extinction, 2530758806, 1.49282772333475368977, .00007101264024996449, .00004756921320521358, 3, 42246, 3, 63066
extinctioncrisis, 2530758806, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
extremeweather, 29447428, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
extremism, 1687521895, 1.49282772333475368977, .00007101264024996449, .00004756921320521358, 3, 42246, 3, 63066
extremismus, 1687521895, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
extremists, 1308267623327518725, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
ezralevant, 832019161454817280, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
facebook, 45379403, 1.06630551666768108087, .00011835440041660748, .00011099483081216503, 5, 42246, 7, 63066
facebookdown, 45379403, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
facemasks, 29447428, .59713108933390143386, .00004734176016664299, .00007928202200868930, 2, 42246, 5, 63066
facialrecognition, 2332033299, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fact, 1475643712596168706, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
factcheck, 139109800, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
fafo, 4213849704, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
fairwarning, 139109800, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
faith, 1471037967926018051, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fake, 86010091, 1.49282772333475368977, .00007101264024996449, .00004756921320521358, 3, 42246, 3, 63066
fakenews, 86010091, .89569663400085221386, .00007101264024996449, .00007928202200868930, 3, 42246, 5, 63066
fakenewshat, 936620120255934466, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
fakephoto, 18218403, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fakewars, 1387010761994682371, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
falcons, 614600545, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
falkland, 1387010761994682371, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
falklands, 853523328, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fallonflashback, 1921951394, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fallontonight, 614600545, 1.49282772333475368977, .00007101264024996449, .00004756921320521358, 3, 42246, 3, 63066
fallujah, 45379403, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
families, 1475643712596168706, .49760924111158442311, .00002367088008332149, .00004756921320521358, 1, 42246, 3, 63066
family, 1471037967926018051, .99521848222316905677, .00014202528049992898, .00014270763961564075, 6, 42246, 9, 63066
faniwillis, 4213849704, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fao, 3231054096, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
far, 45379403, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
farage, 631283641, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
farming, 2332033299, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fart, 1028022611324747776, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
faruvc, 3040987923, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fascism, 45379403, 1.49282772333475358530, .00016569616058325048, .00011099483081216503, 7, 42246, 7, 63066
fascist, 45379403, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
fascists, 940778288871542786, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
fascisttories, 631283641, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fashion, 2530758806, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fastfood, 614600545, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fatalfruit, 940778288871542786, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fatclive, 3453306553, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fateoftheworld, 139109800, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fattuesday, 614600545, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fbf, 1263391922657337345, 1.49282772333475374232, .00009468352033328599, .00006342561760695144, 4, 42246, 4, 63066
fbi, 936620120255934466, 1.27956662000121735472, .00042607584149978696, .00033298449243649510, 18, 42246, 21, 63066
fbi107, 348764745, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fbiwfo, 59028892, 1.49282772333475364772, .00011835440041660748, .00007928202200868930, 5, 42246, 5, 63066
fblc, 139109800, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
fbpe, 711608180535640064, .40713483363675095961, .00007101264024996449, .00017442044841911648, 3, 42246, 11, 63066
fbpeglobal, 2332033299, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fbr, 42091962, .49760924111158452838, .00007101264024996449, .00014270763961564075, 3, 42246, 9, 63066
fckptn, 870244616003403781, 1.49282772333475364772, .00011835440041660748, .00007928202200868930, 5, 42246, 5, 63066
fckputin, 870244616003403781, .74641386166737681232, .00009468352033328599, .00012685123521390289, 4, 42246, 8, 63066
fdpkannweg, 1309237180418666499, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fdprausausdenparlamenten, 1309237180418666499, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fdprausausderregierung, 1309237180418666499, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
februdairy, 1060440219097423872, 1.27956662000121733309, .00014202528049992898, .00011099483081216503, 6, 42246, 7, 63066
fecklesslumpscotty, 3453306553, 1.49282772333475374232, .00009468352033328599, .00006342561760695144, 4, 42246, 4, 63066
fed, 3231054096, 1.49282772333475365523, .00021303792074989348, .00014270763961564075, 9, 42246, 9, 63066
federalicac, 2574271742, .63978331000060866654, .00007101264024996449, .00011099483081216503, 3, 42246, 7, 63066
federalist, 59028892, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
federalquarantine, 2886667320, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fedicac, 3453306553, 1.19426217866780299386, .00009468352033328599, .00007928202200868930, 4, 42246, 5, 63066
fedupwithdictatortrudeau, 804582780298412032, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fei, 1261203450022359043, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
felinepower, 829874722510880768, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fellig, 1921951394, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
feministgeceyürüyüşü, 578601744, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
feverawards2021, 177400353, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
ff, 981436419087523840, .49760924111158442311, .00002367088008332149, .00004756921320521358, 1, 42246, 3, 63066
ffffffhead, 2886667320, .66347898814877939454, .00009468352033328599, .00014270763961564075, 4, 42246, 9, 63066
ffffffheads, 1031000589054828544, .74641386166737663466, .00002367088008332149, .00003171280880347572, 1, 42246, 2, 63066
ffffffson, 3453306553, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fffffftater, 940778288871542786, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fffsolidaritywithsudan, 832019161454817280, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fiction, 1387010761994682371, 1.49282772333475374232, .00009468352033328599, .00006342561760695144, 4, 42246, 4, 63066
fifa22, 195578878, 1.27956662000121733309, .00014202528049992898, .00011099483081216503, 6, 42246, 7, 63066
fife, 4757894056, 1.49282772333475368977, .00007101264024996449, .00004756921320521358, 3, 42246, 3, 63066
fightfor15, 881978047, 1.49282772333475358466, .00004734176016664299, .00003171280880347572, 2, 42246, 2, 63066
fightforsocialism, 45379403, 1.49282772333475326933, .00002367088008332149, .00001585640440173786, 1, 42246, 1, 63066
fightforukraine, 711608180535640064, .49760924111158442311, .00002367088008332149, .00004756921320521358, 1, 42246, 3, 63066
