hashtag_H                                  cluster_C_leader_user_id  relative_frequency_H_C  frequency_H_in_C       frequency_H_overall    count_H_in_C  count_tweets_in_C  count_H_entire_dataset  count_tweets_entire_dataset
bigot                                      1483520116415352832       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
birthcertificatefraud                      1509147342632632321       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
blickblick                                 1505757347297349632       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
blogger                                    1504905411207450624       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
bnefloods                                  1500658106447327232       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
boebert                                    1514612424850116617       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
bolshevik                                  1504509648405213184       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
bootlnpout                                 1509016490896683008       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
borisjohnson                               1505277122356645889       1.42836363636363636499  .00181818181818181818  .00127291242362525458  2             1100               5                       3928
borisjohnsonout                            1483585037022990336       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
boristheliar                               1513110301201379336       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
boycottfaroeislands                        1475910747477749772       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
boycottwalgreens                           1494510710470033409       3.57090909090909092651  .00181818181818181818  .00050916496945010183  2             1100               2                       3928
brain                                      1481754751570268164       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
brexit                                     1505277122356645889       1.27532467532467532374  .00454545454545454545  .00356415478615071283  5             1100               14                      3928
brexitdisaster                             1513110301201379336       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
brexithasfailed                            1520315728951488512       1.19030303030303031663  .00090909090909090909  .00076374745417515274  1             1100               3                       3928
brexitshambles                             1513110301201379336       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
britain                                    1504564452536037376       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
britneyspears                              1504292592342736896       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
bru2301                                    1485344722189262851       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
bruxelles                                  1485344722189262851       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
bucha                                      1511433734565740544       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
bussin                                     1490848411259527173       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
callanelection                             1483309125694291968       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
calltheelection                            1484020653347184644       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
calltheelectionffffffhead                  1494204197339684870       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
cancers                                    1481754751570268164       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
candyno                                    1503430574689579008       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
carrieantoinette                           1481314666999595013       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
cashlessdebitcard                          1516644379942789120       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
cashlesswelfarecard                        1516644379942789120       3.57090909090909092651  .00181818181818181818  .00050916496945010183  2             1100               2                       3928
catch22                                    1513578377235644416       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
catsneedingrescue                          1508358763379576833       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
catsofukraine                              1508358763379576833       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
caturday                                   1517802395270586368       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
chelsea                                    1505677618833674241       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
childtaxcredit                             1483931374092492800       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
cleanenergy                                1497788447443992577       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
climatecrisis                              1478143021715578882       .44636363636363636362   .00090909090909090909  .00203665987780040733  1             1100               8                       3928
climateemergency                           1512638255165935617       .89272727272727273162   .00090909090909090909  .00101832993890020366  1             1100               4                       3928
clivepalmer                                1492405820281454592       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
closetheskyoverukraine                     1499667921664045058       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
colouroflaw                                1513578377235644416       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
commerce                                   1513578377235644416       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
commonlaw                                  1509147342632632321       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
comparethepair                             1515616070320922635       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
completepsycho                             1492062459674624005       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
corrupt                                    1498226869266788353       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
corruptgop                                 1506665194818203649       1.19030303030303031663  .00090909090909090909  .00076374745417515274  1             1100               3                       3928
corrupttoriesout                           1513110301201379336       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
costoflivingcrisis                         1511731475376451585       2.38060606060606063326  .00181818181818181818  .00076374745417515274  2             1100               3                       3928
coutts                                     1504899668546707458       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
covid                                      1519044130986508289       1.15190615835777126005  .00909090909090909090  .00789205702647657841  10            1100               31                      3928
covid19                                    1509879199506608128       .71418181818181818221   .01090909090909090909  .01527494908350305498  12            1100               60                      3928
covid19ab                                  1504518708777021447       1.19030303030303031663  .00090909090909090909  .00076374745417515274  1             1100               3                       3928
covid19au                                  1513630841028550658       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
covid19aus                                 1481502547160584193       .89272727272727273162   .00090909090909090909  .00101832993890020366  1             1100               4                       3928
covidelimination                           1486334281416908804       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
covidisairborne                            1501436070361190404       .23806060606060606083   .00090909090909090909  .00381873727087576374  1             1100               15                      3928
covidisnotover                             1519044130986508289       .59515151515151515149   .00363636363636363636  .00610997963340122199  4             1100               24                      3928
covidisntover                              1511282244316401667       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
cpsc22                                     1505118216321966083       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
crookdevelopers                            1478301414916911107       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
crookedlnp                                 1478301414916911107       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
crumbmaiden                                1500007680135802883       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
dajshadoll                                 1485838557470203905       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
dankekarl                                  1516474706949554184       .89272727272727273162   .00090909090909090909  .00101832993890020366  1             1100               4                       3928
deadcat                                    1514531201683443717       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
death                                      1481754751570268164       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
deletespotify                              1486781535688736776       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
demcasttx                                  1482391203270344707       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
demvoice1                                  1506435813143425034       .89272727272727272870   .00272727272727272727  .00305498981670061099  3             1100               12                      3928
denmark                                    1486781685291122688       2.38060606060606063326  .00181818181818181818  .00076374745417515274  2             1100               3                       3928
depop                                      1499669182773968904       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
desantis                                   1518016888462364673       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
designmatters                              1478143021715578882       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
deutschebank                               1519742972186800130       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
devon                                      1495015821936103424       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
dfg                                        1482586482640670724       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
dictatordesantis                           1518049884590333952       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
diemaskebleibtauf                          1519049678637178886       1.98383838383838384373  .00454545454545454545  .00229124236252545824  5             1100               9                       3928
dievernunftsiegt                           1513272302309359628       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
ditchtheprotocol                           1496102230184841218       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
dobetterabc                                1504718539294650373       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
domicrom                                   1479025309596872704       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
domicron                                   1478951336238469121       .71418181818181818249   .00090909090909090909  .00127291242362525458  1             1100               5                       3928
donetsk                                    1502994468898840579       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
donothingdoug                              1495482201366056969       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
dontlookup                                 1514270383985278977       3.57090909090909092651  .00181818181818181818  .00050916496945010183  2             1100               2                       3928
dowehaveaproblem                           1490102122259488770       2.38060606060606063326  .00181818181818181818  .00076374745417515274  2             1100               3                       3928
downingstreetparties                       1485667948257857539       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
dutton                                     1501043126265589765       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
election2022                               1516644379942789120       1.78545454545454546325  .00181818181818181818  .00101832993890020366  2             1100               4                       3928
election22                                 1501061983273054208       3.57090909090909092651  .00181818181818181818  .00050916496945010183  2             1100               2                       3928
emeraldcity                                1513144652689551373       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
endemic                                    1486334281416908804       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
engineering                                1507625794927235074       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
englishriviera                             1495015821936103424       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
epsteinbarrvirus                           1481754751570268164       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
ethics                                     1507625794927235074       1.78545454545454546325  .00090909090909090909  .00050916496945010183  1             1100               2                       3928
eu                                         1498221382940909569       .89272727272727273162   .00090909090909090909  .00101832993890020366  1             1100               4                       3928
europe                                     1502559523843805185       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
expandthecourt                             1511704623362551809       2.38060606060606063326  .00181818181818181818  .00076374745417515274  2             1100               3                       3928
extinctionrebellion                        1514270383985278977       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
fauxmo                                     1518401138386604032       3.57090909090909099664  .00090909090909090909  .00025458248472505091  1             1100               1                       3928
